id,attr_time,attr_x,attr_y,attr_z
19562,1547182970124,8.59624,-2.71243,14.2423
19563,1547182970136,8.75107,-2.88582,13.1819
19564,1547182970152,8.50732,-2.30454,10.4571
19565,1547182970169,7.89659,-1.95679,6.42819
19566,1547182970201,7.23526,-1.37907,3.25133
19567,1547182970214,6.61259,-0.684006,1.089
19568,1547182970233,5.94724,-0.225769,0.0185242
19569,1547182970262,5.36063,-0.404434,0.193008
19570,1547182970278,4.42522,-0.50647,1.92459
19571,1547182970294,3.58189,-0.585113,3.29111
19572,1547182970313,2.91289,-0.485901,4.03613
19573,1547182970344,2.67763,-0.292282,5.27425
19574,1547182970356,2.69292,-0.026886,6.46803
19575,1547182970374,2.9583,0.305908,7.27783
19576,1547182970389,2.99689,0.618469,7.20216
19577,1547182970422,2.64098,0.970932,6.47539
19578,1547182970437,2.16545,1.32895,5.08934
19579,1547182970460,1.88049,1.63686,3.78075
19580,1547182970470,2.06392,1.79051,3.21722
19581,1547182970502,2.56989,1.7345,3.20473
19582,1547182970517,3.00784,1.49324,3.83699
19583,1547182970535,3.58911,1.14551,4.68089
19584,1547182970551,4.92914,0.608871,5.55856
19585,1547182970582,6.18303,0.111465,6.88113
19586,1547182970596,6.74347,-0.12709,8.84953
19587,1547182970617,6.67914,-0.247375,11.6746
19588,1547182970629,6.62715,-0.41571,15.212
19589,1547182970664,6.62888,-0.271027,18.5263
19590,1547182970676,6.89644,0.795898,20.7166
19591,1547182970697,10.1766,1.68127,19.8393
19592,1547182970708,15.2463,1.35991,17.1616
19593,1547182970739,15.2523,0.88382,15.7771
19594,1547182970754,11.2995,0.638321,13.4606
19595,1547182970771,7.12439,0.510788,10.6057
19596,1547182970804,4.23956,0.237198,8.06441
19597,1547182970819,3.28778,0.0453033,7.0338
19598,1547182970834,2.91135,0.597076,6.28461
19599,1547182970853,3.91129,0.889633,5.34541
19600,1547182970881,5.2878,0.68956,5.87991
19601,1547182970900,5.82303,0.331253,8.06702
19602,1547182970916,5.86909,-0.01474,9.7039
19603,1547182970932,5.82269,-0.207504,10.1837
19604,1547182970962,6.0076,-0.385284,10.2008
19605,1547182970978,5.84903,-0.39505,9.45711
19606,1547182970997,5.22185,-0.247452,7.84764
19607,1547182971011,4.51785,0.0509033,6.35971
19608,1547182971038,3.78651,0.484711,4.89156
19609,1547182971054,2.78149,1.16818,2.86568
19610,1547182971070,1.56735,1.75606,1.51842
19611,1547182971086,0.45787,1.94762,2.5454
19612,1547182971120,0.478104,1.7717,5.42784
19613,1547182971134,1.38182,1.48404,7.43124
19614,1547182971151,2.49844,1.30902,7.536
19615,1547182971167,3.27722,1.24612,6.29761
19616,1547182971205,3.49875,1.34717,4.60056
19617,1547182971218,3.59753,1.44554,3.03816
19618,1547182971233,3.85907,1.427,2.11238
19619,1547182971260,4.27309,1.34241,2.10452
19620,1547182971276,4.38028,1.61111,1.69804
19621,1547182971292,4.17659,1.98846,1.34518
19622,1547182971308,4.85783,1.71091,2.12579
19623,1547182971341,6.32768,1.37242,5.0181
19624,1547182971358,7.80435,0.726349,9.34109
19625,1547182971375,8.19012,0.193619,12.2098
19626,1547182971389,7.85585,-0.170471,13.228
19627,1547182971422,7.29439,-0.205734,13.9851
19628,1547182971438,6.58514,-0.0869293,14.9973
19629,1547182971456,5.63078,0.258759,14.5803
19630,1547182971472,4.89717,0.584198,11.4501
19631,1547182971503,4.28322,1.02472,7.58244
19632,1547182971521,3.69836,1.66309,4.68521
19633,1547182971535,3.54041,2.05701,2.59317
19634,1547182971549,3.92944,2.03702,2.30917
19635,1547182971582,3.82629,1.54001,4.8761
19636,1547182971598,3.01373,1.16321,7.35574
19637,1547182971613,2.38332,1.19929,7.68681
19638,1547182971629,2.40707,1.33447,7.46019
19639,1547182971661,3.01556,1.16035,8.49113
19640,1547182971676,3.49023,0.888626,10.359
19641,1547182971695,3.46417,0.883682,11.7901
19642,1547182971706,3.09024,1.25761,11.502
19643,1547182971740,2.84492,1.67029,9.88489
19644,1547182971753,2.88063,2.01814,9.2385
19645,1547182971771,2.96417,2.12141,10.2037
19646,1547182971806,2.81152,2.20413,11.4384
19647,1547182971819,2.51427,2.26862,11.6422
19648,1547182971835,1.9189,2.16888,12.3633
19649,1547182971852,1.10446,1.87759,14.3083
19650,1547182971881,1.13486,1.43872,16.1218
19651,1547182971903,3.62813,0.256729,17.0248
19652,1547182971914,6.63008,-0.455276,16.9215
19653,1547182971930,8.04877,-0.600281,15.8639
19654,1547182971960,7.06177,-0.603714,13.7578
19655,1547182971982,5.46669,-0.544418,11.5255
19656,1547182971998,4.74525,-0.715012,9.89507
19657,1547182972009,4.62027,-0.868317,8.67447
19658,1547182972039,4.53951,-0.85173,7.06181
19659,1547182972060,4.10162,-0.709793,5.49158
19660,1547182972071,3.4969,-0.415924,4.59142
19661,1547182972090,3.15952,-0.150894,4.78159
19662,1547182972117,3.11024,-0.0873108,5.9601
19663,1547182972133,3.38612,-0.379028,7.14763
19664,1547182972149,3.83195,-0.769241,7.86813
19665,1547182972165,4.10922,-0.988953,8.13237
19666,1547182972198,3.86461,-0.832458,7.9834
19667,1547182972214,3.55354,-0.53392,7.03674
19668,1547182972230,3.59993,-0.218506,5.78737
19669,1547182972248,3.60104,0.0933838,4.58665
19670,1547182972280,3.72049,0.36821,4.04181
19671,1547182972295,3.70627,0.459641,4.18468
19672,1547182972313,3.73619,0.42012,4.82649
19673,1547182972341,3.85208,0.323395,5.51146
19674,1547182972358,3.93755,0.26004,6.08902
19675,1547182972373,4.05926,0.255798,6.44667
19676,1547182972389,4.47687,0.152634,6.58142
19677,1547182972420,5.12598,0.0241241,6.7627
19678,1547182972436,6.05437,-0.235001,7.15498
19679,1547182972452,6.82347,-0.465042,7.5876
19680,1547182972473,7.15877,-0.730423,8.19099
19681,1547182972501,7.02643,-0.653259,9.15784
19682,1547182972516,7.15645,-0.635391,9.85381
19683,1547182972532,7.03627,-0.493607,9.57835
19684,1547182972548,7.09407,-0.57988,8.96202
19685,1547182972580,7.28923,-0.919571,9.01215
19686,1547182972597,6.89264,-1.00343,10.6807
19687,1547182972617,5.65064,-0.779236,11.8653
19688,1547182972626,5.2563,-0.495285,11.6701
19689,1547182972658,5.83374,-0.19136,9.87259
19690,1547182972676,6.71075,0.141815,6.93251
19691,1547182972692,7.39902,0.581986,4.2289
19692,1547182972706,7.28688,1.03923,3.01569
19693,1547182972741,6.52585,1.21956,3.72908
19694,1547182972754,5.48492,1.0564,5.59471
19695,1547182972771,4.5137,0.962677,6.88686
19696,1547182972787,3.79242,1.09175,7.1443
19697,1547182972821,3.61513,1.2169,6.80313
19698,1547182972834,3.71849,1.33185,6.62671
19699,1547182972852,4.29315,1.34499,6.74226
19700,1547182972884,5.01453,1.33928,7.37926
19701,1547182972898,5.41837,1.27971,8.10074
19702,1547182972915,5.31992,1.17241,8.64786
19703,1547182972930,4.88167,1.14568,8.96188
19704,1547182972962,4.56297,1.12711,8.6265
19705,1547182972977,4.6418,1.07886,8.51083
19706,1547182972993,4.48709,1.06487,8.5845
19707,1547182973011,4.20062,1.0726,8.76356
19708,1547182973039,4.66095,0.85675,9.53925
19709,1547182973056,5.54736,0.55545,10.9607
19710,1547182973072,7.48076,-0.0294495,12.2853
19711,1547182973088,9.5302,-0.364731,12.8938
19712,1547182973120,10.4962,-0.695435,13.7243
19713,1547182973136,9.15273,-0.883209,14.2813
19714,1547182973149,7.43736,-0.887161,12.7861
19715,1547182973169,6.0907,-0.901505,10.8689
19716,1547182973196,4.39868,-0.541733,8.92248
19717,1547182973212,3.47472,-0.281052,7.42885
19718,1547182973228,3.38731,-0.0360413,6.78841
19719,1547182973244,3.93111,-0.130325,7.63564
19720,1547182973276,4.3007,-0.526001,8.42612
19721,1547182973292,3.91064,-0.527283,7.95538
19722,1547182973311,3.73495,-0.498001,7.25989
19723,1547182973341,4.04379,-0.497818,7.01097
19724,1547182973359,4.28529,-0.478836,7.09706
19725,1547182973374,4.11058,-0.458771,6.9946
19726,1547182973390,3.66275,-0.365036,6.58922
19727,1547182973421,3.42389,-0.259872,6.41186
19728,1547182973439,3.29886,-0.0506134,6.25298
19729,1547182973454,3.23872,0.151611,5.98624
19730,1547182973470,3.27191,0.403656,5.7729
19731,1547182973500,3.37434,0.603699,5.68108
19732,1547182973520,3.46901,0.748459,5.87648
19733,1547182973532,3.60487,0.904663,6.09531
19734,1547182973549,3.6366,1.07367,6.43001
19735,1547182973583,3.66312,1.18272,6.86418
19736,1547182973599,3.74083,1.33485,7.36678
19737,1547182973611,4.28838,1.39012,8.19275
19738,1547182973629,5.5127,1.23929,9.05485
19739,1547182973660,7.03268,0.917343,9.40129
19740,1547182973676,7.97159,0.491348,9.22321
19741,1547182973691,7.9794,0.228668,9.14069
19742,1547182973706,7.45775,-0.0619659,10.3707
19743,1547182973743,7.15929,-0.663101,12.8049
19744,1547182973756,6.77939,-0.941299,14.3382
19745,1547182973772,6.02536,-0.96402,13.7185
19746,1547182973787,5.71031,-0.807007,11.4908
19747,1547182973819,6.2973,-0.77536,8.89575
19748,1547182973835,7.43159,-0.794876,6.78038
19749,1547182973853,8.31766,-0.756271,5.30669
19750,1547182973880,8.84087,-0.821411,4.20055
19751,1547182973896,8.17221,-0.682083,3.43382
19752,1547182973912,6.88116,-0.664322,3.19865
19753,1547182973927,5.37866,-0.876511,3.65636
19754,1547182973960,4.11766,-1.01183,4.62413
19755,1547182973980,3.41573,-0.963547,5.59872
19756,1547182973994,3.20247,-0.966125,6.42337
19757,1547182974009,2.93645,-0.86174,7.14839
19758,1547182974042,2.39453,-0.692413,7.74423
19759,1547182974059,1.98257,-0.454529,7.953
19760,1547182974073,2.13814,-0.131729,7.56871
19761,1547182974088,2.59843,0.231903,7.00606
19762,1547182974120,2.8745,0.554337,6.62199
19763,1547182974136,3.11282,0.78363,6.63416
19764,1547182974153,3.60429,1.09477,6.90942
19765,1547182974168,3.99937,1.34312,7.37889
19766,1547182974197,4.39502,1.5264,7.70456
19767,1547182974217,4.81952,1.63118,8.06792
19768,1547182974231,5.01639,1.65771,8.69142
19769,1547182974244,4.92796,1.62895,9.52385
19770,1547182974276,4.62596,1.66747,9.92747
19771,1547182974292,4.52927,1.81517,9.54495
19772,1547182974307,4.72241,1.89621,8.92741
19773,1547182974323,5.035,1.85826,8.7917
19774,1547182974355,5.49626,1.63327,9.52324
19775,1547182974371,6.63483,0.962067,10.8601
19776,1547182974388,7.18394,0.49971,12.7083
19777,1547182974419,6.84962,0.046402,14.7144
19778,1547182974436,5.71365,-0.331146,14.6533
19779,1547182974452,4.78857,-0.260803,13.39
19780,1547182974469,4.02615,-0.0680237,11.741
19781,1547182974500,3.43843,-0.0088501,10.2172
19782,1547182974517,2.99084,0.164383,9.06419
19783,1547182974531,2.96077,0.175003,8.65204
19784,1547182974548,3.28558,-0.0928345,9.38971
19785,1547182974579,3.847,-0.424469,10.5357
19786,1547182974598,4.49057,-0.654694,11.0882
19787,1547182974613,5.19878,-0.727844,11.1048
19788,1547182974631,5.60336,-0.693512,10.8648
19789,1547182974661,5.3735,-0.546997,10.2842
19790,1547182974675,5.00203,-0.30574,9.00148
19791,1547182974689,4.7139,-0.0541687,7.45551
19792,1547182974718,4.49428,0.231171,6.21823
19793,1547182974737,4.26765,0.484131,5.24258
19794,1547182974754,3.9276,0.61911,4.63629
19795,1547182974769,3.51167,0.693069,4.30411
19796,1547182974785,3.26251,0.78244,4.23367
19797,1547182974818,3.17728,0.855453,3.98636
19798,1547182974833,3.30128,0.927795,3.77405
19799,1547182974850,3.4559,0.957687,3.98042
19800,1547182974866,3.29442,0.957687,4.25211
19801,1547182974899,3.19588,0.927841,4.36427
19802,1547182974913,3.66017,0.773132,4.67938
19803,1547182974930,4.48164,0.604462,5.16916
19804,1547182974961,5.00204,0.558395,5.78439
19805,1547182974979,5.10425,0.603516,5.53319
19806,1547182974994,5.45988,0.493561,4.8455
19807,1547182975009,6.3136,0.287811,5.94107
19808,1547182975044,6.41055,0.182678,8.1786
19809,1547182975058,6.53442,0.356659,9.89661
19810,1547182975073,7.28095,0.504501,10.8272
19811,1547182975089,7.52737,0.487213,11.2559
19812,1547182975119,6.6846,0.542923,11.8657
19813,1547182975136,5.5737,0.629669,12.0572
19814,1547182975154,5.19063,0.689529,12.0093
19815,1547182975170,5.67554,0.914658,10.8317
19816,1547182975202,6.04074,1.14627,8.6162
19817,1547182975213,6.29749,1.43579,6.25716
19818,1547182975230,6.55132,1.65335,4.74536
19819,1547182975247,6.62473,1.68552,4.44849
19820,1547182975276,6.22345,1.43137,5.2643
19821,1547182975297,5.08031,1.05583,6.46066
19822,1547182975309,3.75365,0.835342,7.6928
19823,1547182975324,2.7227,0.990601,8.41362
19824,1547182975354,2.52975,1.22731,8.78563
19825,1547182975370,2.90656,1.48201,8.68893
19826,1547182975387,3.53311,1.73793,8.18408
19827,1547182975419,4.00642,1.85733,7.91322
19828,1547182975436,4.35301,1.77982,8.29573
19829,1547182975452,4.28598,1.65292,8.77438
19830,1547182975469,4.00317,1.51453,9.20461
19831,1547182975500,3.48576,1.43375,9.42082
19832,1547182975516,3.11467,1.34958,9.42506
19833,1547182975533,3.3259,1.17462,9.84018
19834,1547182975549,3.95685,0.838821,10.8777
19835,1547182975580,5.01675,0.477371,12.4775
19836,1547182975596,6.94238,-0.143829,14.3652
19837,1547182975611,8.11661,-0.536301,15.0321
19838,1547182975630,7.72058,-0.37088,14.0186
19839,1547182975661,6.5601,-0.0957794,12.2104
19840,1547182975676,5.86836,0.0677795,11.199
19841,1547182975689,5.72693,0.114929,10.975
19842,1547182975710,4.99304,-0.0947723,10.8178
19843,1547182975737,4.31691,-0.296707,10.5516
19844,1547182975756,4.11728,-0.377197,10.1499
19845,1547182975773,4.58238,-0.532181,10.0312
19846,1547182975785,5.05687,-0.610825,9.76489
19847,1547182975817,4.84531,-0.497818,8.72467
19848,1547182975836,4.51878,-0.359512,7.74986
19849,1547182975850,4.32098,-0.202972,7.26804
19850,1547182975866,4.3092,-0.134811,7.18297
19851,1547182975899,4.3103,-0.0965271,7.1373
19852,1547182975916,4.19464,0,6.68462
19853,1547182975929,4.09354,0.0673981,5.97003
19854,1547182975961,3.96442,0.115662,5.16118
19855,1547182975977,3.93498,0.16922,4.52324
19856,1547182975996,3.83525,0.241577,4.08881
19857,1547182976012,3.59016,0.283401,3.87328
19858,1547182976039,3.34303,0.207367,3.86903
19859,1547182976056,3.18042,0.128906,3.87512
19860,1547182976072,3.18538,0.0766144,3.72244
19861,1547182976086,3.50621,0.0926209,3.40862
19862,1547182976120,4.39539,-0.00553894,3.37067
19863,1547182976136,5.80495,-0.0776062,4.14893
19864,1547182976152,6.58884,-0.114929,4.59686
19865,1547182976170,6.28238,-0.148987,4.57985
19866,1547182976200,5.82491,0.0906067,4.94752
19867,1547182976216,6.85748,-0.050415,7.0518
19868,1547182976228,7.52737,-0.229843,8.23605
19869,1547182976246,8.97285,-0.37088,10.7921
19870,1547182976277,8.48659,-0.532303,12.254
19871,1547182976301,6.8725,-0.280853,13.2067
19872,1547182976312,6.18661,-0.0957642,13.5224
19873,1547182976330,5.58469,0.560867,13.3765
19874,1547182976355,6.13577,0.914581,11.3618
19875,1547182976370,6.71518,1.24628,8.46349
19876,1547182976387,6.82877,1.6521,5.92426
19877,1547182976402,6.72382,2.02754,4.24448
19878,1547182976434,6.87135,2.22659,3.88339
19879,1547182976450,6.72899,2.05661,4.59779
19880,1547182976466,6.03584,1.71393,6.14786
19881,1547182976498,5.23538,1.53339,7.46954
19882,1547182976514,4.71362,1.60927,8.18486
19883,1547182976532,4.35597,1.76765,8.23183
19884,1547182976549,4.14401,1.95854,7.87039
19885,1547182976581,4.06811,2.06343,8.0845
19886,1547182976600,3.80714,1.97317,8.90128
19887,1547182976615,3.52237,1.94572,9.85762
19888,1547182976629,3.69318,1.92133,10.1353
19889,1547182976659,4.31674,1.94058,9.29208
19890,1547182976676,4.49773,2.02669,8.16391
19891,1547182976689,4.42448,2.08774,7.56567
19892,1547182976708,4.42448,2.20793,6.74142
19893,1547182976737,4.60762,2.22975,6.68883
19894,1547182976758,4.4315,1.54793,9.84656
19895,1547182976770,4.59686,1.11092,11.2049
19896,1547182976792,6.30402,0.506287,12.2896
19897,1547182976816,8.54694,0.30278,13.4274
19898,1547182976835,9.28802,0.0640869,13.8705
19899,1547182976849,8.29381,0.181396,12.6816
19900,1547182976866,7.23088,0.507187,11.3029
19901,1547182976897,6.59564,0.54274,10.9986
19902,1547182976910,6.10742,0.461166,10.6767
19903,1547182976928,5.84769,0.378922,9.92003
19904,1547182976942,5.95677,0.325607,9.34697
19905,1547182976976,6.02766,0.132584,9.62581
19906,1547182976991,5.83742,-0.0504761,9.55176
19907,1547182977008,5.56314,-0.204269,9.01732
19908,1547182977038,5.37553,-0.306458,8.47032
19909,1547182977055,5.19264,-0.31218,7.98209
19910,1547182977071,5.19505,-0.346985,7.5609
19911,1547182977088,5.3383,-0.363922,7.29453
19912,1547182977120,5.35121,-0.297623,6.86879
19913,1547182977139,5.18399,-0.146423,6.10155
19914,1547182977152,5.2245,0.0338745,5.22415
19915,1547182977165,5.44998,0.308441,4.38261
19916,1547182977197,5.60068,0.451416,4.14198
19917,1547182977215,5.19812,0.550629,4.42909
19918,1547182977229,4.6237,0.601761,4.5833
19919,1547182977249,4.29323,0.68219,4.33522
19920,1547182977279,4.2462,0.841278,3.96185
19921,1547182977300,4.58463,0.953766,4.02191
19922,1547182977309,4.93521,0.976837,4.23213
19923,1547182977326,4.42369,1.13832,3.87651
19924,1547182977355,3.9368,1.48955,3.44839
19925,1547182977373,4.41545,1.72455,3.56148
19926,1547182977388,5.94045,2.00467,4.69055
19927,1547182977411,7.71748,1.71379,6.7496
19928,1547182977436,8.59113,1.35843,9.41623
19929,1547182977457,8.10141,0.959152,11.3391
19930,1547182977467,6.79153,0.995773,12.2814
19931,1547182977497,5.90041,1.24571,12.6175
19932,1547182977516,6.1019,1.35252,11.7839
19933,1547182977530,6.38036,1.56819,9.79654
19934,1547182977546,6.31094,1.91161,7.1156
19935,1547182977577,6.2796,2.29309,4.62082
19936,1547182977593,6.15421,2.60194,2.98061
19937,1547182977610,5.69083,2.63803,2.69643
19938,1547182977626,4.95293,2.30452,4.08693
19939,1547182977659,4.35469,1.88037,5.91054
19940,1547182977675,3.98247,1.9021,7.18262
19941,1547182977694,3.93054,1.83064,8.13551
19942,1547182977707,4.16071,1.80045,8.38145
19943,1547182977738,4.5394,1.74776,8.7197
19944,1547182977756,4.91069,1.60301,9.36906
19945,1547182977768,5.13031,1.50497,9.92932
19946,1547182977783,5.13484,1.4765,9.91251
19947,1547182977816,5.02837,1.60854,9.17053
19948,1547182977839,4.75052,1.75183,8.29437
19949,1547182977848,4.43527,1.90178,7.4036
19950,1547182977865,4.44049,2.07938,6.65851
19951,1547182977899,4.90424,2.17577,6.83949
19952,1547182977913,5.6665,2.02144,8.18153
19953,1547182977929,7.05174,1.72243,10.0271
19954,1547182977949,8.67111,1.36569,12.0356
19955,1547182977977,9.23111,1.02895,12.9508
19956,1547182977993,8.39885,1.16837,12.1051
19957,1547182978009,6.783,1.45291,10.4321
19958,1547182978038,5.33134,1.54813,9.57902
19959,1547182978056,4.51726,1.32591,9.77676
19960,1547182978075,3.86497,1.0537,9.93643
19961,1547182978089,3.4984,0.892776,9.60878
19962,1547182978121,3.55078,0.838333,9.24532
19963,1547182978134,4.14804,0.711441,9.75969
19964,1547182978150,4.78839,0.450104,10.9419
19965,1547182978168,5.3829,0.0728912,11.9466
19966,1547182978198,5.95787,-0.376083,12.571
19967,1547182978213,5.99158,-0.718094,12.1228
19968,1547182978228,5.23733,-0.764145,10.4418
19969,1547182978244,4.67993,-0.695938,8.77049
19970,1547182978276,4.24547,-0.472229,7.34726
19971,1547182978296,4.05707,-0.185654,5.99767
19972,1547182978310,4.1317,0.246262,4.6133
19973,1547182978330,4.40421,0.555893,3.85368
19974,1547182978356,4.49115,0.619537,3.77806
19975,1547182978372,4.45172,0.65123,4.04056
19976,1547182978388,4.35248,0.637421,4.31108
19977,1547182978403,4.14508,0.54068,4.78824
19978,1547182978437,3.99905,0.428375,5.13722
19979,1547182978455,4.03809,0.428192,5.02599
19980,1547182978471,4.23991,0.549362,4.77133
19981,1547182978486,4.556,0.593582,4.80684
19982,1547182978514,4.64954,0.560242,5.34386
19983,1547182978532,4.20949,0.681763,5.51526
19984,1547182978551,3.80313,1.04984,5.32652
19985,1547182978577,4.02188,1.34683,5.31441
19986,1547182978594,4.82561,1.62326,5.94353
19987,1547182978609,5.45804,1.92641,7.48558
19988,1547182978625,5.89365,2.20012,8.77765
19989,1547182978656,6.29158,2.43895,9.65913
19990,1547182978673,6.70961,2.52827,10.9657
19991,1547182978688,6.4471,2.57314,12.4956
19992,1547182978706,5.64259,2.63724,12.9155
19993,1547182978736,4.93555,2.68849,11.9213
19994,1547182978759,4.99614,2.52974,11.164
19995,1547182978770,5.55521,2.27046,10.536
19996,1547182978783,6.22282,2.06531,9.79951
19997,1547182978815,6.84114,1.87686,8.71123
19998,1547182978833,7.18628,1.70024,7.99739
19999,1547182978849,6.62765,1.52647,7.59486
20000,1547182978863,5.47395,1.36949,7.13478
20001,1547182978897,4.34404,1.20486,6.92134
20002,1547182978912,3.62915,1.09433,6.70577
20003,1547182978929,3.1963,1.0726,6.42798
20004,1547182978944,3.23268,1.09103,6.11925
20005,1547182978975,3.58376,1.06836,6.59438
20006,1547182978992,3.61229,1.05345,7.44193
20007,1547182979009,3.50584,1.03926,7.80824
20008,1547182979025,3.48596,1.0343,8.10197
20009,1547182979056,4.03661,0.860428,9.02873
20010,1547182979073,4.60423,0.667419,9.72525
20011,1547182979086,4.83307,0.608643,9.62163
20012,1547182979121,4.23224,0.700546,8.76427
20013,1547182979132,3.86566,0.993881,8.83447
20014,1547182979149,4.9339,1.04497,10.4104
20015,1547182979165,6.86345,0.865952,12.663
20016,1547182979196,8.41907,0.592758,14.0942
20017,1547182979213,9.06001,0.254517,13.8396
20018,1547182979230,8.77087,0.0423431,12.6425
20019,1547182979248,7.39453,0.068222,10.4883
20020,1547182979276,5.59137,0.166489,8.18892
20021,1547182979295,3.97437,0.383072,6.36858
20022,1547182979309,2.86275,0.655991,5.05351
20023,1547182979323,2.63138,0.741486,4.51315
20024,1547182979354,2.68886,0.801498,4.57477
20025,1547182979370,2.80304,0.745697,5.21753
20026,1547182979385,2.49602,0.703308,5.99596
20027,1547182979402,2.03531,0.798401,6.49045
20028,1547182979437,2.25642,0.93042,6.71703
20029,1547182979452,2.92558,0.976837,7.06198
20030,1547182979468,3.79118,0.948929,7.17909
20031,1547182979482,4.35625,1.06883,6.82837
20032,1547182979516,4.31396,1.20078,6.51076
20033,1547182979532,3.95793,1.21809,6.69516
20034,1547182979550,3.64134,1.01839,7.10565
20035,1547182979585,3.79665,0.650299,7.60492
20036,1547182979594,4.34123,0.545135,7.60178
20037,1547182979610,4.76685,0.42598,7.05222
20038,1547182979625,5.29192,-0.0629883,6.60321
20039,1547182979655,5.8923,-0.539993,6.80434
20040,1547182979672,6.70081,-0.736679,7.46108
20041,1547182979687,7.03821,-0.982559,7.73088
20042,1547182979704,6.84544,-0.64154,6.69046
20043,1547182979735,7.22072,-0.379761,6.28865
20044,1547182979752,7.72258,-0.37793,7.70714
20045,1547182979767,7.64357,-0.452148,9.46503
20046,1547182979785,6.54347,-0.376984,10.5032
20047,1547182979816,5.46356,-0.256195,10.8314
20048,1547182979832,5.79175,0.0795441,10.6612
20049,1547182979846,6.78091,0.417999,9.88315
20050,1547182979863,7.323,0.618591,8.9704
20051,1547182979896,7.27043,0.622665,8.53349
20052,1547182979912,6.53801,0.566498,8.31636
20053,1547182979929,5.69986,0.444656,8.27231
20054,1547182979944,5.10083,0.257355,8.52891
20055,1547182979974,4.8687,0.114731,8.87624
20056,1547182979994,4.7636,0.0119324,9.07724
20057,1547182980014,4.81017,-0.0613251,9.12608
20058,1547182980022,5.18411,-0.28334,9.17386
20059,1547182980053,5.81302,-0.450546,8.90068
20060,1547182980070,6.28612,-0.393829,8.55559
20061,1547182980085,6.27812,-0.292343,8.1366
20062,1547182980115,5.7807,-0.15213,7.42534
20063,1547182980131,5.58751,-0.0850983,7.10066
20064,1547182980147,5.60463,-0.0884094,7.10747
20065,1547182980164,5.67702,-0.0537872,7.17101
20066,1547182980198,5.62747,0.0294647,7.80179
20067,1547182980211,6.1111,-0.151398,8.15006
20068,1547182980226,7.00504,-0.218826,7.6974
20069,1547182980245,7.74513,-0.274643,7.2621
20070,1547182980277,8.1064,-0.30278,7.4364
20071,1547182980293,7.75665,-0.261353,7.56606
20072,1547182980308,6.63487,-0.195236,7.20512
20073,1547182980324,5.26714,-0.0704346,6.87027
20074,1547182980354,4.00752,0.24678,6.87395
20075,1547182980371,3.54341,0.46373,7.19661
20076,1547182980385,3.72163,0.481659,7.51407
20077,1547182980403,4.1626,0.621384,8.06079
20078,1547182980434,4.55595,0.715286,8.23466
20079,1547182980452,4.6021,0.738724,7.9536
20080,1547182980467,4.44734,0.74173,7.73653
20081,1547182980483,4.35051,0.856613,7.73631
20082,1547182980514,4.23,1.07075,7.6633
20083,1547182980530,4.34454,1.31497,7.43713
20084,1547182980550,4.36293,1.60611,7.25105
20085,1547182980564,4.17712,1.8371,7.14504
20086,1547182980594,3.88339,1.97282,7.42203
20087,1547182980612,3.8304,2.06795,7.79361
20088,1547182980628,3.87894,2.17958,7.91045
20089,1547182980657,3.69331,2.28148,7.82353
20090,1547182980671,3.57066,2.37799,8.18745
20091,1547182980687,3.38594,2.47449,8.39297
20092,1547182980703,2.82378,2.4628,8.48936
20093,1547182980735,2.48738,2.41722,8.53828
20094,1547182980750,2.43286,2.44576,7.811
20095,1547182980766,2.3942,2.33801,7.90935
20096,1547182980784,2.24861,2.08813,8.50211
20097,1547182980814,2.16833,1.68472,8.64027
20098,1547182980830,2.30063,1.35216,8.71344
20099,1547182980843,2.52481,0.789032,8.85118
20100,1547182980862,2.99382,0.481506,8.45607
20101,1547182980895,3.89688,0.164108,7.90755
20102,1547182980910,4.35982,0.122635,7.93063
20103,1547182980924,4.44902,0.0377045,8.42102
20104,1547182980943,4.49699,-0.249008,8.79016
20105,1547182980974,4.79944,-0.224701,9.62323
20106,1547182980996,5.65952,-0.355087,11.213
20107,1547182981006,6.327,-0.552399,12.2248
20108,1547182981023,6.3065,-0.538437,11.7454
20109,1547182981054,5.59801,-0.385483,10.0612
20110,1547182981071,4.58249,-0.0626221,8.60219
20111,1547182981087,3.74084,0.232605,7.44394
20112,1547182981102,3.1795,0.517151,7.1443
20113,1547182981134,3.17102,0.554718,7.94267
20114,1547182981154,3.28516,0.44957,8.87135
20115,1547182981174,3.25436,0.431824,8.96303
20116,1547182981198,3.21919,0.580215,8.35379
20117,1547182981211,3.23898,0.819183,8.52466
20118,1547182981234,3.20932,1.2052,8.73184
20119,1547182981249,3.24905,1.54387,8.63678
20120,1547182981277,3.3062,1.71056,8.9359
20121,1547182981291,3.15979,1.8264,8.90497
20122,1547182981310,2.93123,1.93819,8.40587
20123,1547182981326,2.82117,1.9373,8.42162
20124,1547182981357,2.91797,1.82549,9.05525
20125,1547182981373,2.96162,1.68791,9.46188
20126,1547182981389,3.03104,1.58736,9.28557
20127,1547182981408,3.06458,1.46667,9.26486
20128,1547182981436,2.97765,1.37906,9.02725
20129,1547182981449,2.79973,1.36322,9.09926
20130,1547182981463,2.87363,1.28569,9.07284
20131,1547182981480,3.16252,1.33591,8.75346
20132,1547182981513,3.52278,1.39011,8.36646
20133,1547182981529,3.7034,1.48834,8.16956
20134,1547182981545,3.70695,1.63541,7.62686
20135,1547182981562,3.51048,1.64775,7.52684
